Fractional Year,,Year,Month,Day,"-90,-80","-80,-70","-70,-60","-60,-50","-50,-40","-40,-30","-30,-20","-20,-10","-10,0","0,10","10,20","20,30","30,40","40,50","50,60","60,70","70,80","80,90"
1911.1315,698030,1911,2,18,0,0,6,5,2,1,1,2,1,1,0,0,0,1,2,0,1,0
1911.1342,698030,1911,2,19,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,1,0,0
1911.137,698030,1911,2,20,0,0,9,20,13,6,1,0,1,1,1,1,2,0,3,3,0,0
1911.1397,698030,1911,2,21,0,3,9,14,6,1,0,2,1,1,0,0,0,2,5,1,1,0
1911.1452,698030,1911,2,23,0,1,9,9,2,0,0,0,1,1,0,0,2,0,9,6,1,0
1911.1479,698030,1911,2,24,0,1,10,9,2,0,1,0,0,0,0,0,0,0,0,3,3,0
1911.1534,698040,1911,2,26,0,3,3,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1
1911.1562,698040,1911,2,27,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,5,7,0
1911.1589,698040,1911,2,28,0,1,6,7,1,1,0,0,1,0,0,0,0,1,17,10,3,0
1911.1616,698040,1911,3,1,0,1,4,1,2,0,2,0,0,0,1,0,4,9,4,9,0,0
1911.1753,698040,1911,3,6,2,1,7,5,3,0,0,1,0,4,0,1,0,2,10,5,1,0
1911.1781,698040,1911,3,7,0,0,0,6,6,5,0,0,1,1,1,0,0,0,2,1,0,0
1911.1808,698040,1911,3,8,0,0,1,15,12,0,2,0,1,3,0,1,0,0,1,4,5,0
1911.1836,698050,1911,3,9,0,0,14,9,7,3,1,0,1,1,0,0,0,0,4,8,8,0
1911.1863,698050,1911,3,10,1,8,8,7,4,1,0,1,1,0,1,0,0,4,14,7,3,0
1911.189,698050,1911,3,11,2,4,18,8,0,1,0,0,1,0,0,1,1,14,17,14,1,0
1911.1918,698050,1911,3,12,0,2,4,6,1,0,1,0,0,0,0,0,4,7,17,11,0,0
1911.1973,698050,1911,3,14,0,0,5,13,1,2,1,0,0,0,1,1,3,3,5,12,1,0
1911.2,698050,1911,3,15,0,2,5,1,0,0,1,0,0,0,1,0,0,1,0,8,1,0
1911.6192,698200,1911,8,15,0,2,7,8,5,1,2,0,0,0,0,0,0,0,12,1,2,0
1911.6219,698210,1911,8,16,1,6,5,10,8,0,0,0,0,0,0,0,2,4,8,2,0,0
1911.6247,698210,1911,8,17,0,4,10,7,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1911.6274,698210,1911,8,18,0,4,2,6,0,0,0,0,0,0,0,0,0,1,1,2,0,0
1911.6301,698210,1911,8,19,0,2,5,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1911.6356,698210,1911,8,21,0,0,1,2,1,0,0,0,0,0,0,0,0,1,4,3,0,0
1911.6384,698210,1911,8,22,0,0,2,6,5,0,0,0,0,0,0,0,0,3,1,0,0,0
1911.6438,698210,1911,8,24,0,0,7,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0
1911.6466,698220,1911,8,25,2,6,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
1911.6493,698220,1911,8,26,0,5,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0
1911.6521,698220,1911,8,27,0,1,2,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0
1911.6548,698220,1911,8,28,0,1,3,0,0,0,0,0,0,0,0,0,0,1,2,5,0,0
1911.6575,698220,1911,8,29,0,0,0,3,0,1,0,0,0,0,1,2,3,1,0,3,1,0
1911.6603,698220,1911,8,30,0,0,1,1,0,0,0,0,0,0,0,2,2,0,2,1,0,0
1911.663,698220,1911,8,31,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,2,0,0
1911.6658,698220,1911,9,1,0,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1911.6685,698220,1911,9,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,11,14,0,0
1911.6712,698220,1911,9,3,0,0,3,0,0,0,0,0,0,0,0,1,1,11,10,2,0,0
1911.674,698220,1911,9,4,0,0,0,0,0,0,0,0,0,0,4,0,3,3,6,4,2,0
1911.6767,698230,1911,9,5,0,0,0,2,5,3,0,0,0,0,0,0,0,0,12,10,1,0
1911.6795,698230,1911,9,6,0,1,2,5,0,0,0,0,0,0,0,0,1,8,3,6,0,0
1911.6822,698230,1911,9,7,0,0,2,3,0,0,0,0,0,0,0,0,1,7,6,4,0,0
1911.6849,698230,1911,9,8,0,0,4,6,0,0,0,0,0,0,0,0,0,0,1,8,0,0
1911.6877,698230,1911,9,9,0,0,0,1,5,9,1,0,0,0,0,0,0,2,0,1,0,0
1911.6904,698230,1911,9,10,0,0,1,6,12,3,0,0,0,0,0,0,0,0,3,0,0,0
1911.6932,698230,1911,9,11,0,0,6,12,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1911.6959,698230,1911,9,12,0,9,7,1,0,0,0,0,0,0,0,0,0,3,4,4,0,0
1911.6986,698230,1911,9,13,2,1,9,10,4,1,0,0,0,0,0,0,0,0,1,2,0,0
1911.7014,698240,1911,9,14,0,7,10,3,2,0,0,0,2,0,0,0,0,0,6,1,0,0
1912.123,698390,1912,2,15,0,0,3,3,1,0,1,2,0,0,0,0,0,0,6,10,0,0
1912.1257,698390,1912,2,16,0,0,0,2,5,1,3,2,1,2,1,4,0,1,4,1,0,0
1912.1284,698390,1912,2,17,0,0,1,3,2,1,2,0,1,2,1,0,0,0,1,3,2,0
1912.1311,698390,1912,2,18,0,2,5,1,1,1,0,0,1,0,0,0,0,3,2,0,0,0
1912.1366,698390,1912,2,20,0,3,7,2,1,1,0,1,0,0,1,1,0,0,1,1,1,0
1912.1421,698400,1912,2,22,0,2,5,3,0,1,3,0,0,0,0,0,0,0,0,3,1,0
1912.1448,698400,1912,2,23,0,0,1,0,1,1,1,0,0,0,1,2,0,0,5,1,1,0
1912.1475,698400,1912,2,24,0,0,0,8,0,0,3,1,0,0,2,1,1,1,0,0,0,0
1912.1503,698400,1912,2,25,0,0,1,2,0,2,0,1,1,0,0,0,1,0,3,1,0,0
1912.153,698400,1912,2,26,1,1,3,3,1,0,2,1,1,0,0,0,0,1,2,4,0,0
1912.1557,698400,1912,2,27,0,0,2,2,0,0,0,0,0,0,0,4,2,1,0,3,0,0
1912.1585,698400,1912,2,28,0,0,2,5,2,1,0,1,0,2,1,2,0,2,4,7,0,0
1912.1612,698400,1912,2,29,0,0,2,1,2,0,0,0,0,1,2,0,1,0,1,3,0,0
1912.1639,698400,1912,3,1,0,1,2,4,0,0,0,0,0,1,1,0,1,2,3,1,0,0
1912.1667,698400,1912,3,2,0,0,1,5,1,0,0,2,0,0,1,2,1,2,1,1,0,0
1912.1721,698410,1912,3,4,0,0,0,3,1,1,0,2,1,2,2,2,0,0,1,1,0,0
1912.1749,698410,1912,3,5,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1912.1776,698410,1912,3,6,0,2,2,1,1,0,0,0,0,1,1,1,0,0,0,2,0,0
1912.1803,698410,1912,3,7,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,5,1
1912.1831,698410,1912,3,8,0,1,1,1,0,0,0,0,1,0,1,2,1,2,10,12,2,0
1912.1858,698410,1912,3,9,0,1,1,2,0,0,0,2,1,1,1,1,1,5,9,1,0,0
1912.1885,698410,1912,3,10,0,0,1,1,0,0,0,1,0,0,0,0,3,2,0,1,0,0
1912.1967,698420,1912,3,13,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,1,1,0
1912.1995,698420,1912,3,14,0,0,1,2,0,0,2,2,0,0,0,1,1,0,0,2,0,0
1912.2022,698420,1912,3,15,0,0,1,2,1,0,0,0,0,0,0,1,0,0,2,0,0,0
1912.6202,698570,1912,8,15,0,0,0,4,1,0,0,0,0,0,3,0,0,5,17,15,1,0
1912.623,698570,1912,8,16,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,0,0,0
1912.6257,698570,1912,8,17,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,2,0,0
1912.6284,698570,1912,8,18,0,0,0,1,0,0,0,1,0,1,0,1,1,1,2,1,1,0
1912.6311,698580,1912,8,19,0,0,0,4,6,0,1,1,1,0,0,0,0,0,2,3,0,0
1912.6366,698580,1912,8,21,0,0,1,6,0,0,0,3,0,0,1,1,0,2,2,6,0,0
1912.6393,698580,1912,8,22,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1912.6421,698580,1912,8,23,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1912.6448,698580,1912,8,24,0,3,11,2,0,0,0,0,0,0,0,0,1,2,0,1,0,0
1912.6475,698580,1912,8,25,0,2,5,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0
1912.6503,698580,1912,8,26,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
1912.653,698580,1912,8,27,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0
1912.6557,698580,1912,8,28,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1912.6585,698580,1912,8,29,0,0,1,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1912.6612,698590,1912,8,30,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0
1912.6639,698590,1912,8,31,0,1,5,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0
1912.6667,698590,1912,9,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,5,1,0,0
1912.6749,698590,1912,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0
1912.6776,698590,1912,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0
1912.6803,698590,1912,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,6,0
1912.6831,698590,1912,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1912.6913,698600,1912,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
1912.694,698600,1912,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,3,2,0
1912.6967,698600,1912,9,12,0,0,0,0,0,0,0,0,0,0,0,0,7,9,5,0,0,0
1912.6995,698600,1912,9,13,0,0,0,6,3,0,0,0,0,0,0,6,6,3,1,1,0,0
1912.7022,698600,1912,9,14,0,0,8,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1912.7049,698600,1912,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1913.1233,698760,1913,2,15,0,0,3,3,1,0,0,0,0,1,1,0,1,0,1,0,0,0
1913.126,698760,1913,2,16,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0
1913.1288,698760,1913,2,17,0,0,0,0,0,0,0,0,1,1,1,1,1,0,4,2,1,0
1913.1315,698760,1913,2,18,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0
1913.1342,698760,1913,2,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,2,0
1913.137,698760,1913,2,20,0,0,2,3,0,0,0,1,1,0,0,0,0,1,8,0,0,0
1913.1425,698760,1913,2,22,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0
1913.1452,698760,1913,2,23,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1913.1479,698760,1913,2,24,0,0,0,1,0,0,0,0,8,1,0,0,0,0,2,0,0,0
1913.1507,698760,1913,2,25,0,0,0,0,0,1,5,4,1,0,0,0,0,0,1,1,0,0
1913.1534,698770,1913,2,26,0,0,0,0,1,5,4,0,0,0,0,0,0,0,1,1,0,0
1913.1616,698770,1913,3,1,0,4,5,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1913.1644,698770,1913,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0
1913.1671,698770,1913,3,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,6,5,1,0
1913.1726,698770,1913,3,5,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,8,1,0
1913.1753,698770,1913,3,6,0,2,3,2,0,0,0,0,0,1,0,1,3,2,4,4,0,0
1913.1781,698780,1913,3,7,0,0,0,1,1,1,0,1,2,0,2,1,0,0,0,0,0,0
1913.1808,698780,1913,3,8,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,2,0,0
1913.1836,698780,1913,3,9,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,1,0
1913.1863,698780,1913,3,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1913.189,698780,1913,3,11,0,0,1,4,0,1,1,2,0,0,0,0,0,2,0,3,1,0
1913.1918,698780,1913,3,12,0,1,3,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0
1913.1945,698780,1913,3,13,0,0,0,6,0,0,0,1,2,1,0,1,0,0,1,2,1,0
1913.1973,698780,1913,3,14,0,0,1,3,2,0,1,0,2,0,0,0,0,0,5,1,0,0
1913.6192,698940,1913,8,15,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1913.6219,698940,1913,8,16,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0
1913.6247,698940,1913,8,17,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
1913.6274,698940,1913,8,18,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
1913.6301,698940,1913,8,19,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,0,0
1913.6329,698940,1913,8,20,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1913.6356,698940,1913,8,21,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1913.6384,698940,1913,8,22,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1913.6411,698940,1913,8,23,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
1913.6438,698940,1913,8,24,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0
1913.6466,698950,1913,8,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1913.6493,698950,1913,8,26,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1913.6521,698950,1913,8,27,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1913.6548,698950,1913,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1913.6575,698950,1913,8,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1913.6603,698950,1913,8,30,0,1,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0
1913.6658,698950,1913,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0
1913.6712,698960,1913,9,3,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0
1913.6795,698960,1913,9,6,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,0,1,0
1913.6822,698960,1913,9,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1913.6849,698960,1913,9,8,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1913.6932,698960,1913,9,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1913.6959,698960,1913,9,12,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
1913.6986,698960,1913,9,13,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1913.7014,698970,1913,9,14,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1913.7041,698970,1913,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1914.126,699120,1914,2,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0
1914.1315,699120,1914,2,18,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0
1914.1342,699120,1914,2,19,0,0,2,3,0,0,0,0,0,0,3,0,1,0,2,1,1,0
1914.137,699120,1914,2,20,0,0,2,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0
1914.1479,699130,1914,2,24,0,0,3,1,0,0,0,0,0,0,0,0,1,0,3,1,0,0
1914.1671,699140,1914,3,3,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0
1914.1726,699140,1914,3,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1914.1781,699140,1914,3,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,1,0
1914.1808,699140,1914,3,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
1914.1836,699140,1914,3,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
1914.1918,699140,1914,3,12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1914.1945,699150,1914,3,13,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0
1914.1973,699150,1914,3,14,0,1,1,4,0,0,0,0,0,0,0,0,4,0,2,1,0,0
1914.2,699150,1914,3,15,0,0,5,5,2,2,0,0,0,0,1,0,0,0,2,0,0,0
1914.6192,699300,1914,8,15,0,0,1,2,1,0,0,0,0,0,0,0,0,0,13,11,2,0
1914.6219,699300,1914,8,16,0,1,0,0,2,3,0,0,0,0,0,0,0,15,14,1,1,0
1914.6247,699300,1914,8,17,0,0,8,2,0,0,0,0,0,1,1,1,9,4,2,3,1,0
1914.6301,699300,1914,8,19,0,0,0,2,0,0,0,1,1,0,0,0,0,2,2,0,0,0
1914.6329,699310,1914,8,20,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1914.6411,699310,1914,8,23,0,0,0,1,8,3,0,0,0,0,0,0,0,1,0,0,0,0
1914.6438,699310,1914,8,24,0,1,4,16,8,0,0,0,0,1,2,1,1,2,0,0,0,0
1914.6466,699310,1914,8,25,0,2,13,9,0,1,1,0,0,0,0,0,0,2,1,0,0,0
1914.6493,699310,1914,8,26,4,6,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
1914.6575,699320,1914,8,29,0,0,3,1,0,2,0,0,0,0,0,0,0,0,1,2,1,0
1914.6603,699320,1914,8,30,0,0,0,1,2,1,0,0,0,0,0,2,1,1,0,0,1,0
1914.663,699320,1914,8,31,0,0,2,5,3,1,2,0,0,0,0,0,0,0,1,6,0,0
1914.6658,699320,1914,9,1,0,2,2,4,0,0,0,0,1,0,0,2,1,0,1,3,2,0
1914.6685,699320,1914,9,2,0,0,1,1,0,1,0,0,0,0,1,3,1,2,3,3,0,0
1914.6712,699320,1914,9,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
1914.674,699320,1914,9,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,4,1,0
1914.6767,699320,1914,9,5,0,0,0,1,0,1,2,1,0,0,0,0,0,1,1,1,0,0
1914.6795,699320,1914,9,6,0,0,0,4,0,1,2,0,0,0,0,0,0,0,1,0,0,0
1914.6822,699320,1914,9,7,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0
1914.6849,699320,1914,9,8,0,2,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
1914.6877,699330,1914,9,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0
1914.6904,699330,1914,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,7,0
1914.6932,699330,1914,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,14,2,0
1914.6959,699330,1914,9,12,0,0,0,0,0,0,0,0,0,0,0,1,5,8,21,7,3,0
1914.6986,699330,1914,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
1914.7014,699330,1914,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1914.7041,699330,1914,9,15,0,0,0,0,0,1,0,0,0,0,0,2,7,0,0,0,0,0
1914.7068,699330,1914,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1915.1233,699480,1915,2,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1915.126,699490,1915,2,16,0,1,1,15,2,3,1,0,0,0,0,0,0,0,0,9,5,0
1915.1288,699490,1915,2,17,0,4,10,5,14,4,0,0,0,0,1,0,0,1,9,3,0,0
1915.1315,699490,1915,2,18,1,4,7,12,9,5,0,0,0,0,0,0,1,8,6,0,7,0
1915.1342,699490,1915,2,19,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
1915.1397,699490,1915,2,21,0,0,2,11,8,5,2,0,1,0,0,0,0,4,9,6,7,1
1915.1425,699490,1915,2,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0
1915.1507,699500,1915,2,25,0,1,2,6,1,0,0,0,0,0,0,0,0,0,2,0,0,0
1915.1534,699500,1915,2,26,0,3,10,2,0,0,0,0,0,0,0,0,1,4,10,9,6,1
1915.1562,699500,1915,2,27,1,5,0,0,4,0,0,0,0,0,0,0,0,2,0,6,4,1
1915.1644,699500,1915,3,2,0,6,5,17,8,1,0,0,0,0,0,0,0,12,22,10,8,2
1915.1671,699500,1915,3,3,0,4,9,6,0,0,0,2,0,0,0,0,0,5,7,4,1,0
1915.1699,699500,1915,3,4,1,7,6,3,8,6,0,0,0,0,0,0,3,6,6,2,6,0
1915.1863,699510,1915,3,10,0,7,11,14,7,2,0,0,0,0,0,0,5,8,10,0,0,0
1915.1918,699510,1915,3,12,1,4,12,11,5,3,0,0,0,0,0,0,0,2,2,2,0,0
1915.6192,699670,1915,8,15,0,3,4,2,7,2,0,0,0,0,0,0,0,8,9,15,5,0
1915.6219,699670,1915,8,16,1,0,2,13,15,8,1,0,0,0,0,0,3,4,33,19,13,0
1915.6247,699670,1915,8,17,0,2,19,22,12,3,1,0,0,0,0,0,5,8,15,7,7,0
1915.6274,699670,1915,8,18,0,9,17,11,1,7,10,0,0,0,0,1,5,17,9,7,5,0
1915.6301,699670,1915,8,19,1,2,12,9,17,10,6,1,0,0,0,3,7,11,10,6,1,0
1915.6329,699670,1915,8,20,0,3,9,19,16,3,3,0,0,0,0,3,3,4,1,1,1,0
1915.6356,699670,1915,8,21,0,10,23,27,20,4,2,2,2,0,0,0,3,5,8,7,2,0
1915.6384,699670,1915,8,22,1,8,10,14,2,2,0,0,0,0,0,0,0,0,3,5,0,0
1915.6411,699670,1915,8,23,1,4,11,9,16,11,4,0,0,0,0,0,0,6,8,1,4,0
1915.6438,699680,1915,8,24,0,3,5,19,29,3,0,0,0,0,0,0,5,10,7,5,1,0
1915.6466,699680,1915,8,25,0,1,15,13,5,0,0,0,0,0,0,0,1,5,5,8,5,0
1915.6493,699680,1915,8,26,0,17,15,13,8,1,0,0,0,0,0,0,6,1,20,12,12,0
1915.6521,699680,1915,8,27,0,3,6,4,1,0,0,0,0,0,0,0,0,4,17,20,11,1
1915.6548,699680,1915,8,28,0,0,4,2,3,0,0,0,0,0,0,2,5,17,31,21,3,0
1915.6575,699680,1915,8,29,0,1,0,4,1,2,0,0,0,0,0,0,4,21,7,19,9,2
1915.6603,699680,1915,8,30,0,0,3,1,0,0,0,0,0,0,0,0,0,0,7,6,5,0
1915.663,699680,1915,8,31,0,3,7,7,8,4,0,0,0,0,0,0,4,16,18,17,3,0
1915.6658,699680,1915,9,1,0,1,3,13,8,0,4,0,0,0,0,0,7,15,15,9,3,0
1915.6685,699680,1915,9,2,0,6,8,9,5,6,1,0,0,0,0,0,2,3,8,10,2,0
1915.6795,699690,1915,9,6,0,4,11,8,1,0,0,0,0,0,0,0,0,0,3,2,2,0
1915.6822,699690,1915,9,7,0,6,15,7,7,3,3,0,0,0,0,0,6,8,8,7,2,0
1915.6849,699690,1915,9,8,0,2,7,12,19,1,0,0,0,0,0,0,1,6,11,11,2,0
1915.6877,699690,1915,9,9,0,3,12,28,11,6,2,0,0,0,0,1,2,6,13,5,3,0
1915.6904,699690,1915,9,10,0,8,10,9,10,4,0,0,0,0,0,0,0,5,2,11,6,0
1915.6932,699690,1915,9,11,0,1,8,18,5,6,2,0,0,0,0,0,3,6,23,13,4,0
1915.6959,699690,1915,9,12,1,6,6,4,5,2,0,0,0,0,0,0,0,6,13,2,0,0
1915.6986,699700,1915,9,13,2,6,9,28,15,5,0,0,0,1,3,1,5,13,15,10,1,0
1915.7014,699700,1915,9,14,0,9,16,18,6,1,0,6,7,0,0,0,4,7,14,8,2,0
1915.7041,699700,1915,9,15,0,11,7,7,2,0,1,1,0,0,2,2,0,0,5,3,0,0
1916.1257,699850,1916,2,16,0,4,12,12,2,4,2,0,0,0,0,0,0,4,5,2,1,0
1916.1284,699850,1916,2,17,1,3,7,0,4,0,0,0,0,0,0,0,0,0,0,3,5,0
1916.1311,699850,1916,2,18,1,2,9,12,9,3,0,1,1,0,0,1,0,1,12,17,4,0
1916.1366,699860,1916,2,20,1,4,15,26,5,0,0,0,0,0,0,0,0,0,7,16,7,0
1916.1393,699860,1916,2,21,0,8,9,3,0,0,0,1,0,0,0,0,0,2,12,9,0,0
1916.1503,699860,1916,2,25,0,4,0,1,2,1,0,0,0,0,0,0,0,0,6,6,2,0
1916.153,699860,1916,2,26,0,1,7,9,7,3,9,1,0,0,0,0,4,8,19,11,2,2
1916.1557,699860,1916,2,27,0,0,7,3,3,0,0,0,0,0,0,0,0,3,4,5,7,1
1916.1585,699860,1916,2,28,1,2,15,19,11,3,0,0,0,0,0,0,0,0,15,21,3,0
1916.1612,699860,1916,2,29,0,1,5,9,11,1,0,0,0,0,0,0,0,4,6,10,2,0
1916.1667,699870,1916,3,2,2,11,3,3,0,0,0,0,0,0,0,0,0,0,2,11,11,4
1916.1694,699870,1916,3,3,1,2,7,3,4,2,0,0,0,0,0,0,0,7,20,21,11,0
1916.1803,699870,1916,3,7,1,4,3,4,2,0,0,0,0,0,0,0,0,1,3,3,6,0
1916.1831,699870,1916,3,8,0,5,17,10,15,3,0,0,0,0,0,1,0,2,8,23,8,0
1916.1885,699870,1916,3,10,2,5,16,16,17,11,1,0,0,0,0,0,4,10,17,12,3,0
1916.194,699880,1916,3,12,0,5,13,17,16,4,0,0,0,0,0,6,6,4,12,11,3,0
1916.1995,699880,1916,3,14,3,11,15,14,25,6,4,0,0,9,0,0,0,3,4,4,1,0
1916.2022,699880,1916,3,15,1,4,8,11,4,8,3,4,3,0,0,0,1,2,1,2,4,0
1916.582,700020,1916,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1916.6202,700030,1916,8,15,1,1,7,14,10,1,0,0,0,0,0,0,3,4,8,13,6,2
1916.623,700030,1916,8,16,1,7,14,17,4,0,0,0,0,0,0,0,0,13,14,11,5,0
1916.6339,700040,1916,8,20,0,7,12,14,9,4,0,0,0,0,0,0,0,1,9,12,2,0
1916.6366,700040,1916,8,21,1,2,12,9,4,0,0,0,0,0,0,0,0,1,3,1,0,0
1916.6393,700040,1916,8,22,0,7,7,13,2,0,0,0,0,0,0,0,2,1,1,1,0,0
1916.6421,700040,1916,8,23,0,11,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1916.6448,700040,1916,8,24,0,4,12,9,11,4,0,0,0,0,0,0,0,0,0,0,1,0
1916.6475,700040,1916,8,25,0,4,4,13,6,0,0,0,0,0,0,0,0,0,0,2,4,0
1916.6503,700040,1916,8,26,0,5,18,12,0,1,0,0,0,0,0,0,0,1,5,12,0,0
1916.653,700040,1916,8,27,1,6,8,4,3,0,0,0,0,0,0,0,0,0,4,1,0,0
1916.6557,700040,1916,8,28,0,1,7,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1916.6585,700050,1916,8,29,0,10,12,8,5,0,0,0,0,0,0,2,0,0,9,2,1,0
